SDFB Relationship ID,Person 1 ID,Person 2 ID,Original Confidence,Maximum Confidence,Start Year Type,Start Day,Start Month,Start Year,End Year Type,End Month,End Day,End Year
100160348,10010851,10011788,80,80,AF/IN,,,1693,BF/IN,,,1730
100160349,10010851,10012478,56,56,AF/IN,,,1693,BF/IN,,,1757
100160351,10010851,10012514,28,28,AF/IN,,,1698,BF/IN,,,1768
100160354,10010851,10013245,17,17,AF/IN,,,1693,BF/IN,,,1764
100160356,10010852,10012735,57,57,AF/IN,,,1571,BF/IN,,,1674
100160357,10010853,10010854,37,37,AF/IN,,,1515,BF/IN,,,1587
100160359,10010853,10012492,53,53,AF/IN,,,1532,BF/IN,,,1590
100160360,10010853,10012493,12,12,AF/IN,,,1577,BF/IN,,,1610
100160362,10010854,10012996,63,63,AF/IN,,,1515,BF/IN,,,1587
100160363,10010858,10010872,17,17,AF/IN,,,1599,BF/IN,,,1654
100160365,10010858,10011660,44,44,AF/IN,,,1599,BF/IN,,,1654
100160367,10010858,10011839,14,14,AF/IN,,,1599,BF/IN,,,1653
100160368,10010858,10011840,14,14,AF/IN,,,1599,BF/IN,,,1658
100160370,10010858,10012309,22,22,AF/IN,,,1599,BF/IN,,,1635
100160373,10010859,10011939,12,12,AF/IN,,,1616,BF/IN,,,1656
100160374,10010860,10012119,73,73,AF/IN,,,1491,BF/IN,,,1547
100160376,10010861,10011111,40,40,AF/IN,,,1609,BF/IN,,,1655
100160378,10010861,10011400,32,32,AF/IN,,,1609,BF/IN,,,1663
100160379,10010861,10011671,33,33,AF/IN,,,1630,BF/IN,,,1663
100160381,10010861,10012250,12,12,AF/IN,,,1609,BF/IN,,,1655
100160382,10010861,10012251,18,18,AF/IN,,,1613,BF/IN,,,1662
100160384,10010861,10013084,36,36,AF/IN,,,1632,BF/IN,,,1663
100160385,10010862,10010863,21,21,AF/IN,,,1657,BF/IN,,,1701
100160387,10010862,10010945,25,25,AF/IN,,,1657,BF/IN,,,1714
100160389,10010862,10010973,25,25,AF/IN,,,1657,BF/IN,,,1717
100160390,10010862,10010974,20,20,AF/IN,,,1657,BF/IN,,,1717
100160393,10010862,10011671,80,80,AF/IN,,,1657,BF/IN,,,1685
100160395,10010862,10011683,60,60,AF/IN,,,1657,BF/IN,,,1701
100160334,10010846,10013125,43,43,AF/IN,,,1618,BF/IN,,,1671
100160402,10010862,10012983,50,50,AF/IN,,,1657,BF/IN,,,1717
100160404,10010862,10013301,27,27,AF/IN,,,1657,BF/IN,,,1714
100160406,10010863,10010906,51,51,AF/IN,,,1648,BF/IN,,,1701
100160407,10010863,10010919,35,35,AF/IN,,,1639,BF/IN,,,1701
100160409,10010863,10010932,14,14,AF/IN,,,1640,BF/IN,,,1692
100160410,10010863,10010973,14,14,AF/IN,,,1647,BF/IN,,,1701
100160412,10010863,10011671,43,43,AF/IN,,,1639,BF/IN,,,1685
100160413,10010863,10011683,35,35,AF/IN,,,1639,BF/IN,,,1701
100160415,10010863,10012127,22,22,AF/IN,,,1639,BF/IN,,,1674
100160417,10010863,10013187,92,92,AF/IN,,,1641,BF/IN,,,1701
100160418,10010863,10013276,45,45,AF/IN,,,1639,BF/IN,,,1701
100160420,10010864,10012579,49,49,AF/IN,,,1699,BF/IN,,,1740
100160422,10010867,10011407,46,46,AF/IN,,,1581,BF/IN,,,1633
100160423,10010867,10011408,24,24,AF/IN,,,1564,BF/IN,,,1633
100160424,10010867,10011681,65,65,AF/IN,,,1566,BF/IN,,,1625
100160426,10010869,10010870,65,65,AF/IN,,,1556,BF/IN,,,1595
100160427,10010869,10012492,38,38,AF/IN,,,1532,BF/IN,,,1590
100160429,10010872,10010881,17,17,AF/IN,,,1584,BF/IN,,,1595
100160431,10010872,10010994,48,48,AF/IN,,,1584,BF/IN,,,1647
100160432,10010872,10011027,21,21,AF/IN,,,1594,BF/IN,,,1632
100160434,10010872,10011326,11,11,AF/IN,,,1608,BF/IN,,,1654
100160435,10010872,10011327,28,28,AF/IN,,,1635,BF/IN,,,1654
100160437,10010872,10011354,78,78,AF/IN,,,1584,BF/IN,,,1641
100160438,10010872,10011356,32,32,AF/IN,,,1594,BF/IN,,,1643
100160440,10010872,10011479,47,47,AF/IN,,,1584,BF/IN,,,1638
100160442,10010872,10011675,31,31,AF/IN,,,1584,BF/IN,,,1583
100160443,10010872,10011676,20,20,AF/IN,,,1584,BF/IN,,,1624
100160445,10010872,10011691,37,37,AF/IN,,,1632,BF/IN,,,1654
100160446,10010872,10011709,15,15,AF/IN,,,1584,BF/IN,,,1627
100160448,10010872,10011781,48,48,AF/IN,,,1584,BF/IN,,,1616
100160449,10010872,10011941,21,21,AF/IN,,,1584,BF/IN,,,1608
100160451,10010872,10012152,16,16,AF/IN,,,1586,BF/IN,,,1652
100160453,10010872,10012174,51,51,AF/IN,,,1584,BF/IN,,,1644
100160454,10010872,10012181,26,26,AF/IN,,,1597,BF/IN,,,1654
100160458,10010872,10012261,16,16,AF/IN,,,1639,BF/IN,,,1654
100160460,10010872,10012499,23,23,AF/IN,,,1600,BF/IN,,,1654
100160401,10010862,10012768,35,35,AF/IN,,,1667,BF/IN,,,1717
100160465,10010872,10012726,13,13,AF/IN,,,1620,BF/IN,,,1654
100160467,10010872,10012762,12,12,AF/IN,,,1609,BF/IN,,,1654
100160468,10010872,10012779,47,47,AF/IN,,,1584,BF/IN,,,1639
100160470,10010872,10012984,49,49,AF/IN,,,1584,BF/IN,,,1646
100160473,10010872,10013232,52,52,AF/IN,,,1584,BF/IN,,,1630
100160475,10010872,10013240,20,20,AF/IN,,,1653,BF/IN,,,1654
100160476,10010872,10013257,66,66,AF/IN,,,1584,BF/IN,,,1652
100160478,10010873,10011505,51,51,AF/IN,,,1676,BF/IN,,,1721
100160479,10010873,10011735,12,12,AF/IN,,,1676,BF/IN,,,1721
100160481,10010874,10011180,51,51,AF/IN,,,1662,BF/IN,,,1705
100160483,10010874,10011584,59,59,AF/IN,,,1646,BF/IN,,,1699
100160484,10010874,10011638,25,25,AF/IN,,,1646,BF/IN,,,1705
100160486,10010874,10012531,51,51,AF/IN,,,1646,BF/IN,,,1689
100160487,10010874,10013109,51,51,AF/IN,,,1665,BF/IN,,,1705
100160489,10010877,10011022,20,20,AF/IN,,,1684,BF/IN,,,1746
100160490,10010877,10011023,24,24,AF/IN,,,1687,BF/IN,,,1738
100160492,10010879,10010883,46,46,AF/IN,,,1596,BF/IN,,,1633
100160493,10010879,10011681,85,85,AF/IN,,,1596,BF/IN,,,1625
100160495,10010880,10011563,20,20,AF/IN,,,1482,BF/IN,,,1513
100160497,10010881,10011681,75,75,AF/IN,,,1566,BF/IN,,,1595
100160498,10010882,10010883,49,49,AF/IN,,,1546,BF/IN,,,1573
100160500,10010882,10011386,12,12,AF/IN,,,1565,BF/IN,,,1573
100160503,10010882,10012117,15,15,AF/IN,,,1533,BF/IN,,,1573
100160504,10010885,10010997,48,48,AF/IN,,,1678,BF/IN,,,1740
100160506,10010885,10011600,49,49,AF/IN,,,1695,BF/IN,,,1740
100160508,10010885,10012768,63,63,AF/IN,,,1678,BF/IN,,,1740
100160509,10010886,10011532,41,41,AF/IN,,,1595,BF/IN,,,1626
100160511,10010886,10012693,12,12,AF/IN,,,1593,BF/IN,,,1626
100160512,10010886,10012917,18,18,AF/IN,,,1582,BF/IN,,,1626
100160514,10010886,10013167,48,48,AF/IN,,,1608,BF/IN,,,1626
100160519,10010888,10011345,19,19,AF/IN,,,1633,BF/IN,,,1679
100160520,10010888,10011378,14,14,AF/IN,,,1654,BF/IN,,,1707
100160521,10010888,10011584,87,87,AF/IN,,,1635,BF/IN,,,1699
100160522,10010888,10011671,43,43,AF/IN,,,1630,BF/IN,,,1685
100160524,10010888,10011782,14,14,AF/IN,,,1623,BF/IN,,,1680
100160525,10010888,10011813,40,40,AF/IN,,,1623,BF/IN,,,1667
100160464,10010872,10012724,16,16,AF/IN,,,1584,BF/IN,,,1654
100160530,10010888,10012799,48,48,AF/IN,,,1623,BF/IN,,,1687
100160532,10010888,10012807,53,53,AF/IN,,,1628,BF/IN,,,1698
100160533,10010888,10013154,53,53,AF/IN,,,1654,BF/IN,,,1707
100160535,10010889,10011683,44,44,AF/IN,,,1654,BF/IN,,,1701
100160537,10010890,10011038,16,16,AF/IN,,,1629,BF/IN,,,1680
100160538,10010890,10011039,15,15,AF/IN,,,1645,BF/IN,,,1680
100160540,10010890,10013011,27,27,AF/IN,,,1629,BF/IN,,,1680
100160541,10010890,10013084,16,16,AF/IN,,,1632,BF/IN,,,1680
100160543,10010891,10011549,11,11,AF/IN,,,1473,BF/IN,,,1513
100160545,10010891,10012119,54,54,AF/IN,,,1491,BF/IN,,,1542
100160546,10010891,10012122,11,11,AF/IN,,,1516,BF/IN,,,1542
100160549,10010892,10010899,57,57,AF/IN,,,1556,BF/IN,,,1586
100160551,10010892,10010903,28,28,AF/IN,,,1556,BF/IN,,,1594
100160555,10010892,10011556,59,59,AF/IN,,,1565,BF/IN,,,1592
100160556,10010892,10011571,23,23,AF/IN,,,1566,BF/IN,,,1615
100160557,10010892,10011577,14,14,AF/IN,,,1556,BF/IN,,,1617
100160558,10010892,10011670,54,54,AF/IN,,,1600,BF/IN,,,1622
100160559,10010892,10011681,56,56,AF/IN,,,1566,BF/IN,,,1622
100160568,10010893,10011671,25,25,AF/IN,,,1630,BF/IN,,,1685
100160569,10010894,10010896,18,18,AF/IN,,,1626,BF/IN,,,1649
100160570,10010894,10010900,55,55,AF/IN,,,1626,BF/IN,,,1649
100160571,10010894,10011665,56,56,AF/IN,,,1626,BF/IN,,,1640
100160573,10010895,10010896,12,12,AF/IN,,,1639,BF/IN,,,1672
100160574,10010895,10010900,34,34,AF/IN,,,1639,BF/IN,,,1650
100160575,10010895,10010901,11,11,AF/IN,,,1679,BF/IN,,,1719
100160576,10010895,10010905,51,51,AF/IN,,,1673,BF/IN,,,1719
100160577,10010895,10011080,45,45,AF/IN,,,1641,BF/IN,,,1719
100160578,10010895,10011670,14,14,AF/IN,,,1639,BF/IN,,,1649
100160579,10010895,10011671,24,24,AF/IN,,,1639,BF/IN,,,1685
100160580,10010895,10011974,28,28,AF/IN,,,1670,BF/IN,,,1719
100160581,10010895,10013059,27,27,AF/IN,,,1679,BF/IN,,,1719
100160584,10010896,10011557,50,50,AF/IN,,,1635,BF/IN,,,1672
100160585,10010896,10011670,41,41,AF/IN,,,1615,BF/IN,,,1649
100160588,10010898,10010904,50,50,AF/IN,,,1541,BF/IN,,,1549
100160590,10010899,10010904,68,68,AF/IN,,,1541,BF/IN,,,1586
100160529,10010888,10012486,66,66,AF/IN,,,1623,BF/IN,,,1688
100160595,10010899,10012454,54,54,AF/IN,,,1530,BF/IN,,,1550
100160597,10010899,10013287,20,20,AF/IN,,,1530,BF/IN,,,1560
100160598,10010900,10011496,56,56,AF/IN,,,1600,BF/IN,,,1650
100160600,10010900,10011671,16,16,AF/IN,,,1630,BF/IN,,,1650
100160602,10010900,10012117,20,20,AF/IN,,,1584,BF/IN,,,1603
100160603,10010901,10010905,11,11,AF/IN,,,1679,BF/IN,,,1744
100160605,10010902,10010903,37,37,AF/IN,,,1553,BF/IN,,,1567
100160606,10010902,10011237,16,16,AF/IN,,,1513,BF/IN,,,1567
100160608,10010902,10011814,28,28,AF/IN,,,1508,BF/IN,,,1534
100160609,10010902,10011815,35,35,AF/IN,,,1508,BF/IN,,,1554
100160611,10010902,10012597,52,52,AF/IN,,,1513,BF/IN,,,1567
100160614,10010903,10012117,51,51,AF/IN,,,1553,BF/IN,,,1594
100160616,10010903,10012493,15,15,AF/IN,,,1577,BF/IN,,,1594
100160617,10010903,10012597,19,19,AF/IN,,,1553,BF/IN,,,1584
100160619,10010904,10011547,22,22,AF/IN,,,1545,BF/IN,,,1567
100160620,10010904,10011555,18,18,AF/IN,,,1545,BF/IN,,,1596
100160622,10010904,10011675,45,45,AF/IN,,,1542,BF/IN,,,1583
100160623,10010904,10011928,51,51,AF/IN,,,1541,BF/IN,,,1571
100160625,10010904,10013288,78,78,AF/IN,,,1542,BF/IN,,,1587
100160627,10010905,10011671,23,23,AF/IN,,,1673,BF/IN,,,1685
100160628,10010906,10010930,28,28,AF/IN,,,1692,BF/IN,,,1720
100160630,10010906,10011006,28,28,AF/IN,,,1648,BF/IN,,,1698
100160633,10010906,10011666,55,55,AF/IN,,,1665,BF/IN,,,1714
100160634,10010906,10011671,74,74,AF/IN,,,1648,BF/IN,,,1685
100160636,10010906,10012209,25,25,AF/IN,,,1648,BF/IN,,,1713
100160638,10010906,10012620,11,11,AF/IN,,,1661,BF/IN,,,1678
100160639,10010906,10012938,14,14,AF/IN,,,1648,BF/IN,,,1692
100160641,10010906,10012962,22,22,AF/IN,,,1648,BF/IN,,,1680
100160642,10010908,10010917,19,19,AF/IN,,,1500,BF/IN,,,1505
100160644,10010908,10013247,46,46,AF/IN,,,1478,BF/IN,,,1505
100160645,10010909,10011584,50,50,AF/IN,,,1652,BF/IN,,,1699
