SDFB Relationship ID,Person 1 ID,Person 2 ID,Original Confidence,Maximum Confidence,Start Year Type,Start Day,Start Month,Start Year,End Year Type,End Month,End Day,End Year
100088805,10004307,10012272,18,18,AF/IN,,,1575,BF/IN,,,1638
100088806,10004308,10004311,28,28,AF/IN,,,1514,BF/IN,,,1534
100088810,10004308,10004379,24,24,AF/IN,,,1533,BF/IN,,,1548
100088814,10004308,10005219,64,64,AF/IN,,,1514,BF/IN,,,1541
100088817,10004308,10005288,30,30,AF/IN,,,1514,BF/IN,,,1532
100088822,10004308,10007371,48,48,AF/IN,,,1514,BF/IN,,,1548
100088825,10004308,10009023,53,53,AF/IN,,,1514,BF/IN,,,1548
100088830,10004308,10011465,55,55,AF/IN,,,1547,BF/IN,,,1548
100088833,10004308,10012122,54,54,AF/IN,,,1516,BF/IN,,,1548
100088834,10004308,10012992,13,13,AF/IN,,,1514,BF/IN,,,1548
100088837,10004308,10013182,54,54,AF/IN,,,1521,BF/IN,,,1548
100088842,10004309,10010108,52,52,AF/IN,,,1612,BF/IN,,,1635
100088845,10004309,10011681,47,47,AF/IN,,,1612,BF/IN,,,1625
100088850,10004310,10004356,55,55,AF/IN,,,1503,BF/IN,,,1513
100088853,10004310,10007371,16,16,AF/IN,,,1487,BF/IN,,,1513
100088854,10004310,10007747,14,14,AF/IN,,,1456,BF/IN,,,1513
100088858,10004310,10009447,22,22,AF/IN,,,1456,BF/IN,,,1507
100088859,10004310,10009896,59,59,AF/IN,,,1459,BF/IN,,,1513
100088862,10004310,10011417,48,48,AF/IN,,,1456,BF/IN,,,1513
100088867,10004311,10004324,60,60,AF/IN,,,1513,BF/IN,,,1534
100088870,10004311,10004478,22,22,AF/IN,,,1487,BF/IN,,,1534
100088871,10004311,10005219,51,51,AF/IN,,,1490,BF/IN,,,1534
100088875,10004311,10007747,19,19,AF/IN,,,1487,BF/IN,,,1534
100088879,10004311,10009008,15,15,AF/IN,,,1505,BF/IN,,,1534
100088882,10004311,10009049,38,38,AF/IN,,,1487,BF/IN,,,1534
100088883,10004311,10009056,19,19,AF/IN,,,1530,BF/IN,,,1534
100088890,10004311,10012118,21,21,AF/IN,,,1487,BF/IN,,,1509
100088895,10004311,10013286,28,28,AF/IN,,,1487,BF/IN,,,1503
100088898,10004312,10004335,55,55,AF/IN,,,1551,BF/IN,,,1585
100088899,10004312,10004336,47,47,AF/IN,,,1525,BF/IN,,,1585
100088902,10004312,10004478,24,24,AF/IN,,,1525,BF/IN,,,1539
100088907,10004312,10005224,36,36,AF/IN,,,1525,BF/IN,,,1530
100088908,10004312,10005505,48,48,AF/IN,,,1527,BF/IN,,,1585
100088914,10004312,10006952,25,25,AF/IN,,,1557,BF/IN,,,1585
100088918,10004312,10007371,45,45,AF/IN,,,1525,BF/IN,,,1577
100088919,10004312,10007747,19,19,AF/IN,,,1525,BF/IN,,,1536
100088923,10004312,10008287,24,24,AF/IN,,,1525,BF/IN,,,1585
100088924,10004312,10008706,13,13,AF/IN,,,1567,BF/IN,,,1585
100088927,10004312,10008944,67,67,AF/IN,,,1544,BF/IN,,,1585
100088933,10004312,10009004,32,32,AF/IN,,,1525,BF/IN,,,1532
100088936,10004312,10009018,26,26,AF/IN,,,1525,BF/IN,,,1566
100088940,10004312,10009049,35,35,AF/IN,,,1525,BF/IN,,,1559
100088942,10004312,10009491,34,34,AF/IN,,,1525,BF/IN,,,1585
100088944,10004312,10009799,28,28,AF/IN,,,1525,BF/IN,,,1558
100088947,10004312,10011146,41,41,AF/IN,,,1525,BF/IN,,,1535
100088952,10004312,10012116,22,22,AF/IN,,,1537,BF/IN,,,1553
100088955,10004312,10012122,55,55,AF/IN,,,1525,BF/IN,,,1558
100088960,10004312,10013079,18,18,AF/IN,,,1525,BF/IN,,,1530
100088963,10004316,10004324,36,36,AF/IN,,,1513,BF/IN,,,1537
100088964,10004316,10005219,41,41,AF/IN,,,1490,BF/IN,,,1540
100088967,10004318,10010388,39,39,AF/IN,,,1581,BF/IN,,,1608
100088972,10004319,10007765,30,30,AF/IN,,,1540,BF/IN,,,1565
100088975,10004319,10009046,65,65,AF/IN,,,1577,BF/IN,,,1582
100088980,10004319,10011419,49,49,AF/IN,,,1540,BF/IN,,,1582
100088983,10004320,10004352,55,55,AF/IN,,,1526,BF/IN,,,1589
100088984,10004320,10009583,32,32,AF/IN,,,1528,BF/IN,,,1589
100088987,10004322,10008553,54,54,AF/IN,,,1565,BF/IN,,,1604
100088988,10004322,10009357,25,25,AF/IN,,,1525,BF/IN,,,1604
100088989,10004322,10010078,54,54,AF/IN,,,1586,BF/IN,,,1604
100088992,10004324,10004478,56,56,AF/IN,,,1513,BF/IN,,,1537
100088997,10004324,10006277,24,24,AF/IN,,,1513,BF/IN,,,1537
100089001,10004324,10008592,45,45,AF/IN,,,1513,BF/IN,,,1537
100089005,10004324,10008992,41,41,AF/IN,,,1513,BF/IN,,,1537
100089007,10004324,10008996,49,49,AF/IN,,,1514,BF/IN,,,1537
100089009,10004324,10009003,50,50,AF/IN,,,1513,BF/IN,,,1537
100089012,10004324,10009441,51,51,AF/IN,,,1513,BF/IN,,,1537
100089017,10004324,10011104,25,25,AF/IN,,,1513,BF/IN,,,1534
100089020,10004324,10011418,30,30,AF/IN,,,1513,BF/IN,,,1537
100089025,10004324,10012119,81,81,AF/IN,,,1513,BF/IN,,,1537
100089029,10004326,10005437,17,17,AF/IN,,,1666,BF/IN,,,1681
100089032,10004326,10005654,43,43,AF/IN,,,1650,BF/IN,,,1681
100089035,10004326,10005825,15,15,AF/IN,,,1648,BF/IN,,,1681
100089037,10004326,10005847,17,17,AF/IN,,,1657,BF/IN,,,1681
100089040,10004326,10006284,26,26,AF/IN,,,1630,BF/IN,,,1681
100089045,10004326,10006718,15,15,AF/IN,,,1630,BF/IN,,,1681
100089048,10004326,10007593,48,48,AF/IN,,,1639,BF/IN,,,1681
100089052,10004326,10008900,61,61,AF/IN,,,1637,BF/IN,,,1681
100089053,10004326,10008907,47,47,AF/IN,,,1651,BF/IN,,,1681
100089054,10004326,10009069,84,84,AF/IN,,,1649,BF/IN,,,1681
100089057,10004326,10009508,71,71,AF/IN,,,1624,BF/IN,,,1681
100089062,10004326,10009812,59,59,AF/IN,,,1632,BF/IN,,,1681
100089066,10004326,10011246,11,11,AF/IN,,,1638,BF/IN,,,1681
100089070,10004326,10012065,31,31,AF/IN,,,1644,BF/IN,,,1681
100089074,10004326,10012464,35,35,AF/IN,,,1639,BF/IN,,,1681
100089077,10004326,10013002,78,78,AF/IN,,,1634,BF/IN,,,1681
100089079,10004327,10004332,45,45,AF/IN,,,1470,BF/IN,,,1538
100089082,10004327,10005089,43,43,AF/IN,,,1511,BF/IN,,,1538
100089085,10004327,10008475,62,62,AF/IN,,,1478,BF/IN,,,1535
100089090,10004327,10010116,62,62,AF/IN,,,1475,BF/IN,,,1536
100089094,10004327,10010988,34,34,AF/IN,,,1478,BF/IN,,,1538
100089097,10004327,10012118,24,24,AF/IN,,,1470,BF/IN,,,1509
100089098,10004327,10012119,55,55,AF/IN,,,1491,BF/IN,,,1538
100089100,10004327,10013079,12,12,AF/IN,,,1470,BF/IN,,,1530
100089105,10004328,10011448,50,50,AF/IN,,,1550,BF/IN,,,1612
100089110,10004329,10006800,59,59,AF/IN,,,1561,BF/IN,,,1640
100089113,10004329,10008500,22,22,AF/IN,,,1552,BF/IN,,,1595
100089117,10004329,10009794,42,42,AF/IN,,,1552,BF/IN,,,1568
100089118,10004329,10010108,20,20,AF/IN,,,1605,BF/IN,,,1635
100089119,10004329,10011050,28,28,AF/IN,,,1589,BF/IN,,,1633
100089122,10004329,10011428,32,32,AF/IN,,,1600,BF/IN,,,1636
100089127,10004329,10013126,30,30,AF/IN,,,1552,BF/IN,,,1626
100089131,10004331,10005368,42,42,AF/IN,,,1670,BF/IN,,,1695
100089135,10004331,10005756,40,40,AF/IN,,,1678,BF/IN,,,1734
100089139,10004331,10006459,61,61,AF/IN,,,1670,BF/IN,,,1727
100089142,10004331,10007508,74,74,AF/IN,,,1670,BF/IN,,,1723
100089144,10004331,10007759,57,57,AF/IN,,,1670,BF/IN,,,1692
100089147,10004331,10008638,15,15,AF/IN,,,1690,BF/IN,,,1734
100089150,10004331,10008686,34,34,AF/IN,,,1670,BF/IN,,,1726
100089155,10004331,10009844,15,15,AF/IN,,,1670,BF/IN,,,1683
100089159,10004331,10010549,14,14,AF/IN,,,1670,BF/IN,,,1727
100089162,10004331,10011568,54,54,AF/IN,,,1700,BF/IN,,,1734
100089165,10004331,10011684,93,93,AF/IN,,,1688,BF/IN,,,1734
100089167,10004331,10011766,48,48,AF/IN,,,1670,BF/IN,,,1704
100089170,10004331,10013078,38,38,AF/IN,,,1670,BF/IN,,,1697
100089175,10004332,10004633,55,55,AF/IN,,,1470,BF/IN,,,1525
100089178,10004332,10006598,17,17,AF/IN,,,1470,BF/IN,,,1538
100089183,10004332,10011355,52,52,AF/IN,,,1480,BF/IN,,,1538
100089184,10004332,10011549,12,12,AF/IN,,,1473,BF/IN,,,1513
100089187,10004332,10013079,14,14,AF/IN,,,1470,BF/IN,,,1530
100089188,10004333,10004779,23,23,AF/IN,,,1618,BF/IN,,,1654
100089192,10004333,10012464,18,18,AF/IN,,,1639,BF/IN,,,1654
100089196,10004334,10007172,11,11,AF/IN,,,1467,BF/IN,,,1522
100089200,10004334,10010139,55,55,AF/IN,,,1460,BF/IN,,,1522
100089204,10004334,10012118,46,46,AF/IN,,,1457,BF/IN,,,1509
100089207,10004334,10012221,35,35,AF/IN,,,1448,BF/IN,,,1522
100089209,10004334,10012539,80,80,AF/IN,,,1450,BF/IN,,,1522
100089212,10004334,10013080,28,28,AF/IN,,,1500,BF/IN,,,1522
100089215,10004335,10004336,66,66,AF/IN,,,1551,BF/IN,,,1590
100089220,10004335,10008993,12,12,AF/IN,,,1551,BF/IN,,,1581
100089224,10004336,10005207,45,45,AF/IN,,,1536,BF/IN,,,1590
100089227,10004336,10009584,25,25,AF/IN,,,1555,BF/IN,,,1590
100089230,10004336,10012959,15,15,AF/IN,,,1570,BF/IN,,,1590
100089232,10004337,10008890,13,13,AF/IN,,,1574,BF/IN,,,1599
100089235,10004337,10009886,50,50,AF/IN,,,1629,BF/IN,,,1630
100089240,10004338,10005648,21,21,AF/IN,,,1536,BF/IN,,,1581
100089243,10004338,10009008,44,44,AF/IN,,,1535,BF/IN,,,1559
100089248,10004338,10009358,20,20,AF/IN,,,1535,BF/IN,,,1547
100089249,10004338,10009359,39,39,AF/IN,,,1535,BF/IN,,,1571
100089252,10004338,10011780,23,23,AF/IN,,,1535,BF/IN,,,1581
100089257,10004338,10012468,36,36,AF/IN,,,1535,BF/IN,,,1581
100089260,10004339,10007375,54,54,AF/IN,,,1694,BF/IN,,,1727
100089261,10004339,10010358,54,54,AF/IN,,,1662,BF/IN,,,1723
100089265,10004340,10011683,44,44,AF/IN,,,1662,BF/IN,,,1701
100089269,10004341,10006462,45,45,AF/IN,,,1683,BF/IN,,,1757
100089272,10004341,10012353,27,27,AF/IN,,,1683,BF/IN,,,1709
100089277,10004342,10005543,21,21,AF/IN,,,1665,BF/IN,,,1700
100089280,10004342,10006459,48,48,AF/IN,,,1665,BF/IN,,,1716
100089281,10004342,10006680,16,16,AF/IN,,,1665,BF/IN,,,1716
100089285,10004342,10011683,36,36,AF/IN,,,1665,BF/IN,,,1701
100089289,10004343,10004345,53,53,AF/IN,,,1519,BF/IN,,,1536
100089292,10004343,10005212,15,15,AF/IN,,,1519,BF/IN,,,1536
100089297,10004343,10006184,39,39,AF/IN,,,1519,BF/IN,,,1536
100089300,10004343,10006253,56,56,AF/IN,,,1519,BF/IN,,,1536
100089302,10004343,10006277,30,30,AF/IN,,,1519,BF/IN,,,1536
100089305,10004343,10007265,44,44,AF/IN,,,1519,BF/IN,,,1536
100089308,10004343,10007863,12,12,AF/IN,,,1519,BF/IN,,,1536
100089313,10004343,10009359,54,54,AF/IN,,,1519,BF/IN,,,1536
100089314,10004343,10010122,53,53,AF/IN,,,1519,BF/IN,,,1536
100089317,10004343,10011467,39,39,AF/IN,,,1519,BF/IN,,,1536
100089322,10004343,10012116,34,34,AF/IN,,,1537,BF/IN,,,1536
100089325,10004343,10012122,62,62,AF/IN,,,1519,BF/IN,,,1536
100089326,10004343,10012377,62,62,AF/IN,,,1519,BF/IN,,,1536
100089330,10004344,10005496,12,12,AF/IN,,,1677,BF/IN,,,1690
100089334,10004345,10004533,47,47,AF/IN,,,1519,BF/IN,,,1555
100089337,10004345,10005217,57,57,AF/IN,,,1537,BF/IN,,,1554
100089342,10004345,10006063,51,51,AF/IN,,,1519,BF/IN,,,1547
100089345,10004345,10006248,96,96,AF/IN,,,1519,BF/IN,,,1555
100089346,10004345,10006253,21,21,AF/IN,,,1519,BF/IN,,,1547
100089350,10004345,10006276,23,23,AF/IN,,,1519,BF/IN,,,1524
100089353,10004345,10006279,26,26,AF/IN,,,1561,BF/IN,,,1555
100089354,10004345,10006611,51,51,AF/IN,,,1519,BF/IN,,,1555
100089357,10004345,10007671,56,56,AF/IN,,,1537,BF/IN,,,1555
100089362,10004345,10009752,31,31,AF/IN,,,1519,BF/IN,,,1542
100089365,10004345,10010927,92,92,AF/IN,,,1519,BF/IN,,,1549
100089370,10004345,10012119,38,38,AF/IN,,,1519,BF/IN,,,1547
100089373,10004345,10012132,12,12,AF/IN,,,1519,BF/IN,,,1555
100089374,10004345,10012469,28,28,AF/IN,,,1519,BF/IN,,,1551
100089378,10004345,10013182,43,43,AF/IN,,,1521,BF/IN,,,1554
100089379,10004346,10007576,49,49,AF/IN,,,1566,BF/IN,,,1625
100089382,10004346,10012802,51,51,AF/IN,,,1574,BF/IN,,,1643
100089387,10004347,10012315,17,17,AF/IN,,,1470,BF/IN,,,1511
100089391,10004348,10006826,44,44,AF/IN,,,1637,BF/IN,,,1699
100089395,10004348,10008519,44,44,AF/IN,,,1598,BF/IN,,,1684
100089397,10004348,10010143,28,28,AF/IN,,,1690,BF/IN,,,1699
100089399,10004348,10011241,13,13,AF/IN,,,1598,BF/IN,,,1699
100089402,10004348,10011683,85,85,AF/IN,,,1633,BF/IN,,,1699
100089407,10004348,10013167,44,44,AF/IN,,,1608,BF/IN,,,1667
100089410,10004349,10004642,25,25,AF/IN,,,1479,BF/IN,,,1534
100089415,10004349,10006239,17,17,AF/IN,,,1518,BF/IN,,,1534
100089418,10004349,10010554,27,27,AF/IN,,,1485,BF/IN,,,1534
100089419,10004349,10010604,45,45,AF/IN,,,1460,BF/IN,,,1534
100089422,10004349,10010924,16,16,AF/IN,,,1508,BF/IN,,,1534
100089427,10004349,10013134,14,14,AF/IN,,,1463,BF/IN,,,1524
100089430,10004350,10004642,55,55,AF/IN,,,1490,BF/IN,,,1542
100089435,10004350,10005760,14,14,AF/IN,,,1501,BF/IN,,,1542
100089439,10004350,10006239,38,38,AF/IN,,,1518,BF/IN,,,1542
100089442,10004350,10006277,28,28,AF/IN,,,1512,BF/IN,,,1537
100089445,10004350,10008475,28,28,AF/IN,,,1490,BF/IN,,,1535
100089449,10004350,10008882,44,44,AF/IN,,,1500,BF/IN,,,1536
100089452,10004350,10009282,39,39,AF/IN,,,1496,BF/IN,,,1542
100089456,10004350,10009899,16,16,AF/IN,,,1490,BF/IN,,,1532
100089459,10004350,10010689,19,19,AF/IN,,,1490,BF/IN,,,1540
100089462,10004350,10010917,22,22,AF/IN,,,1500,BF/IN,,,1542
100089465,10004350,10011295,50,50,AF/IN,,,1490,BF/IN,,,1526
100089468,10004350,10011619,14,14,AF/IN,,,1524,BF/IN,,,1542
100089469,10004350,10011687,19,19,AF/IN,,,1540,BF/IN,,,1542
100089472,10004350,10011815,15,15,AF/IN,,,1490,BF/IN,,,1542
100089476,10004350,10012132,28,28,AF/IN,,,1490,BF/IN,,,1542
100089479,10004350,10012490,16,16,AF/IN,,,1490,BF/IN,,,1542
100089483,10004350,10012730,14,14,AF/IN,,,1490,BF/IN,,,1540
100089486,10004350,10013080,38,38,AF/IN,,,1500,BF/IN,,,1542
100089489,10004351,10004533,13,13,AF/IN,,,1516,BF/IN,,,1559
100089493,10004351,10005760,11,11,AF/IN,,,1506,BF/IN,,,1559
100089496,10004351,10007113,12,12,AF/IN,,,1506,BF/IN,,,1559
100089500,10004351,10009056,25,25,AF/IN,,,1530,BF/IN,,,1559
100089503,10004351,10009613,11,11,AF/IN,,,1506,BF/IN,,,1559
100089506,10004351,10010554,24,24,AF/IN,,,1506,BF/IN,,,1555
100089511,10004351,10011597,11,11,AF/IN,,,1506,BF/IN,,,1539
100089513,10004351,10012116,35,35,AF/IN,,,1537,BF/IN,,,1553
100089515,10004351,10012119,71,71,AF/IN,,,1506,BF/IN,,,1547
100089518,10004351,10012468,21,21,AF/IN,,,1531,BF/IN,,,1559
100089522,10004352,10004479,11,11,AF/IN,,,1535,BF/IN,,,1599
100089528,10004352,10004684,15,15,AF/IN,,,1526,BF/IN,,,1555
100089531,10004352,10005198,14,14,AF/IN,,,1526,BF/IN,,,1549
100089534,10004352,10005760,15,15,AF/IN,,,1526,BF/IN,,,1578
100089535,10004352,10005829,17,17,AF/IN,,,1538,BF/IN,,,1599
100089538,10004352,10005843,23,23,AF/IN,,,1580,BF/IN,,,1599
100089539,10004352,10006143,46,46,AF/IN,,,1527,BF/IN,,,1599
100089540,10004352,10006197,18,18,AF/IN,,,1526,BF/IN,,,1583
100089541,10004352,10006561,25,25,AF/IN,,,1570,BF/IN,,,1599
100089542,10004352,10006904,43,43,AF/IN,,,1542,BF/IN,,,1583
100089552,10004352,10007866,88,88,AF/IN,,,1526,BF/IN,,,1599
100089553,10004352,10007894,52,52,AF/IN,,,1530,BF/IN,,,1584
100089558,10004352,10008287,11,11,AF/IN,,,1526,BF/IN,,,1589
100089561,10004352,10008885,21,21,AF/IN,,,1547,BF/IN,,,1597
100089565,10004352,10008996,27,27,AF/IN,,,1526,BF/IN,,,1599
100089568,10004352,10009020,66,66,AF/IN,,,1572,BF/IN,,,1599
100089573,10004352,10009053,30,30,AF/IN,,,1550,BF/IN,,,1599
100089575,10004352,10009057,93,93,AF/IN,,,1530,BF/IN,,,1595
100089578,10004352,10009351,40,40,AF/IN,,,1526,BF/IN,,,1548
100089583,10004352,10009899,19,19,AF/IN,,,1526,BF/IN,,,1532
100089586,10004352,10010063,13,13,AF/IN,,,1526,BF/IN,,,1583
100089588,10004352,10010554,30,30,AF/IN,,,1526,BF/IN,,,1555
100089592,10004352,10010611,46,46,AF/IN,,,1526,BF/IN,,,1591
100089595,10004352,10011030,41,41,AF/IN,,,1564,BF/IN,,,1599
100089600,10004352,10011372,35,35,AF/IN,,,1552,BF/IN,,,1599
100089603,10004352,10011419,26,26,AF/IN,,,1526,BF/IN,,,1597
100089606,10004352,10011524,19,19,AF/IN,,,1545,BF/IN,,,1599
100089607,10004352,10011597,13,13,AF/IN,,,1526,BF/IN,,,1539
100089610,10004352,10012116,59,59,AF/IN,,,1537,BF/IN,,,1553
100089615,10004352,10012238,56,56,AF/IN,,,1577,BF/IN,,,1590
100089618,10004352,10012484,13,13,AF/IN,,,1526,BF/IN,,,1585
100089619,10004352,10012492,65,65,AF/IN,,,1532,BF/IN,,,1590
100089624,10004352,10012727,74,74,AF/IN,,,1526,BF/IN,,,1573
100089625,10004352,10012730,13,13,AF/IN,,,1526,BF/IN,,,1540
100089630,10004352,10013134,21,21,AF/IN,,,1526,BF/IN,,,1524
100089633,10004353,10006964,50,50,AF/IN,,,1643,BF/IN,,,1648
100089634,10004353,10012493,17,17,AF/IN,,,1643,BF/IN,,,1647
100089635,10004353,10012575,38,38,AF/IN,,,1643,BF/IN,,,1670
100089645,10004354,10005180,27,27,AF/IN,,,1695,BF/IN,,,1719
100089648,10004354,10005416,72,72,AF/IN,,,1646,BF/IN,,,1699
100089652,10004354,10005671,21,21,AF/IN,,,1688,BF/IN,,,1719
100089654,10004354,10006030,52,52,AF/IN,,,1678,BF/IN,,,1719
100089657,10004354,10006556,49,49,AF/IN,,,1652,BF/IN,,,1699
100089661,10004354,10007996,41,41,AF/IN,,,1659,BF/IN,,,1719
100089664,10004354,10008386,26,26,AF/IN,,,1661,BF/IN,,,1715
100089667,10004354,10008438,73,73,AF/IN,,,1646,BF/IN,,,1719
100089671,10004354,10008812,97,97,AF/IN,,,1646,BF/IN,,,1719
100089674,10004354,10009310,40,40,AF/IN,,,1654,BF/IN,,,1719
100089678,10004354,10010114,17,17,AF/IN,,,1689,BF/IN,,,1712
100089681,10004354,10010590,12,12,AF/IN,,,1694,BF/IN,,,1719
100089683,10004354,10010946,14,14,AF/IN,,,1678,BF/IN,,,1719
100089688,10004354,10011905,48,48,AF/IN,,,1675,BF/IN,,,1719
100089691,10004354,10012033,55,55,AF/IN,,,1646,BF/IN,,,1707
100089695,10004354,10012933,77,77,AF/IN,,,1646,BF/IN,,,1701
100089698,10004354,10013117,45,45,AF/IN,,,1646,BF/IN,,,1693
100089703,10004355,10005890,11,11,AF/IN,,,1635,BF/IN,,,1660
100089706,10004355,10008126,44,44,AF/IN,,,1635,BF/IN,,,1650
100089708,10004355,10008247,46,46,AF/IN,,,1635,BF/IN,,,1682
100089710,10004355,10009676,19,19,AF/IN,,,1635,BF/IN,,,1688
100089714,10004355,10010677,65,65,AF/IN,,,1635,BF/IN,,,1676
100089718,10004355,10011803,52,52,AF/IN,,,1652,BF/IN,,,1688
100089721,10004355,10012887,42,42,AF/IN,,,1635,BF/IN,,,1672
100089725,10004356,10012119,77,77,AF/IN,,,1503,BF/IN,,,1526
100089727,10004357,10010674,47,47,AF/IN,,,1596,BF/IN,,,1617
100089730,10004358,10006289,28,28,AF/IN,,,1630,BF/IN,,,1691
100089734,10004359,10005786,15,15,AF/IN,,,1605,BF/IN,,,1630
100089738,10004359,10007998,44,44,AF/IN,,,1660,BF/IN,,,1677
100089742,10004359,10010366,23,23,AF/IN,,,1605,BF/IN,,,1648
100089745,10004359,10010937,42,42,AF/IN,,,1605,BF/IN,,,1616
100089750,10004359,10012634,20,20,AF/IN,,,1605,BF/IN,,,1638
100089753,10004360,10005768,35,35,AF/IN,,,1647,BF/IN,,,1701
100089756,10004360,10011074,22,22,AF/IN,,,1647,BF/IN,,,1685
100089757,10004360,10011075,21,21,AF/IN,,,1662,BF/IN,,,1712
100089760,10004361,10011212,11,11,AF/IN,,,1602,BF/IN,,,1631
100089761,10004361,10013177,39,39,AF/IN,,,1602,BF/IN,,,1644
100089764,10004362,10004845,23,23,AF/IN,,,1624,BF/IN,,,1662
100089769,10004362,10006423,74,74,AF/IN,,,1624,BF/IN,,,1662
100089771,10004362,10007100,51,51,AF/IN,,,1624,BF/IN,,,1662
100089774,10004362,10007660,73,73,AF/IN,,,1624,BF/IN,,,1662
100089778,10004362,10010912,28,28,AF/IN,,,1624,BF/IN,,,1658
100089781,10004362,10013016,11,11,AF/IN,,,1624,BF/IN,,,1662
100089785,10004363,10004746,15,15,AF/IN,,,1618,BF/IN,,,1666
100089788,10004363,10005084,18,18,AF/IN,,,1618,BF/IN,,,1672
100089792,10004363,10005599,12,12,AF/IN,,,1652,BF/IN,,,1674
100089795,10004363,10005743,56,56,AF/IN,,,1618,BF/IN,,,1692
100089799,10004363,10005972,25,25,AF/IN,,,1647,BF/IN,,,1662
100089803,10004363,10006207,18,18,AF/IN,,,1674,BF/IN,,,1692
100089804,10004363,10006423,40,40,AF/IN,,,1620,BF/IN,,,1681
100089805,10004363,10006471,35,35,AF/IN,,,1623,BF/IN,,,1692
100089813,10004363,10007014,24,24,AF/IN,,,1619,BF/IN,,,1691
100089817,10004363,10007208,11,11,AF/IN,,,1618,BF/IN,,,1665
100089820,10004363,10007494,16,16,AF/IN,,,1618,BF/IN,,,1674
100089822,10004363,10007660,64,64,AF/IN,,,1618,BF/IN,,,1692
100089825,10004363,10008364,61,61,AF/IN,,,1618,BF/IN,,,1670
100089829,10004363,10009187,16,16,AF/IN,,,1618,BF/IN,,,1678
100089833,10004363,10009232,11,11,AF/IN,,,1644,BF/IN,,,1662
100089838,10004363,10009548,36,36,AF/IN,,,1618,BF/IN,,,1659
100089841,10004363,10009917,25,25,AF/IN,,,1659,BF/IN,,,1692
100089844,10004363,10010225,46,46,AF/IN,,,1625,BF/IN,,,1657
100089847,10004363,10010403,15,15,AF/IN,,,1618,BF/IN,,,1680
100089850,10004363,10010553,24,24,AF/IN,,,1618,BF/IN,,,1641
100089853,10004363,10010912,16,16,AF/IN,,,1618,BF/IN,,,1658
100089854,10004363,10011055,14,14,AF/IN,,,1629,BF/IN,,,1656
100089857,10004363,10011487,31,31,AF/IN,,,1618,BF/IN,,,1647
100089860,10004363,10011640,12,12,AF/IN,,,1620,BF/IN,,,1677
100089863,10004363,10011672,34,34,AF/IN,,,1639,BF/IN,,,1672
100089866,10004363,10011956,59,59,AF/IN,,,1618,BF/IN,,,1655
100089870,10004363,10012251,20,20,AF/IN,,,1618,BF/IN,,,1662
100089873,10004363,10012372,25,25,AF/IN,,,1618,BF/IN,,,1656
100089876,10004363,10012505,32,32,AF/IN,,,1618,BF/IN,,,1661
