SDFB Relationship ID,Person 1 ID,Person 2 ID,Original Confidence,Maximum Confidence,Start Year Type,Start Day,Start Month,Start Year,End Year Type,End Month,End Day,End Year
100020065,10000963,10012827,47,47,AF/IN,,,1530,BF/IN,,,1604
100020066,10000964,10001097,25,25,AF/IN,,,1577,BF/IN,,,1668
100020068,10000964,10001962,25,25,AF/IN,,,1577,BF/IN,,,1623
100020069,10000964,10002796,17,17,AF/IN,,,1577,BF/IN,,,1594
100020079,10000964,10009947,18,18,AF/IN,,,1577,BF/IN,,,1658
100020080,10000964,10010595,26,26,AF/IN,,,1577,BF/IN,,,1652
100020081,10000964,10011681,17,17,AF/IN,,,1577,BF/IN,,,1625
100020082,10000964,10012590,15,15,AF/IN,,,1577,BF/IN,,,1584
100020083,10000964,10012738,20,20,AF/IN,,,1659,BF/IN,,,1685
100020085,10000964,10012748,13,13,AF/IN,,,1648,BF/IN,,,1687
100020086,10000964,10013084,41,41,AF/IN,,,1632,BF/IN,,,1687
100020089,10000965,10004168,52,52,AF/IN,,,1645,BF/IN,,,1681
100020090,10000965,10004807,21,21,AF/IN,,,1648,BF/IN,,,1681
100020091,10000965,10007316,44,44,AF/IN,,,1645,BF/IN,,,1680
100020094,10000965,10012337,17,17,AF/IN,,,1645,BF/IN,,,1681
100020095,10000965,10012358,16,16,AF/IN,,,1645,BF/IN,,,1681
100020097,10000966,10000982,45,45,AF/IN,,,1673,BF/IN,,,1728
100020098,10000966,10001410,34,34,AF/IN,,,1674,BF/IN,,,1728
100020101,10000966,10002496,35,35,AF/IN,,,1675,BF/IN,,,1728
100020102,10000966,10002681,43,43,AF/IN,,,1676,BF/IN,,,1728
100020103,10000966,10002721,53,53,AF/IN,,,1673,BF/IN,,,1713
100020105,10000966,10004046,25,25,AF/IN,,,1673,BF/IN,,,1706
100020106,10000966,10004047,15,15,AF/IN,,,1673,BF/IN,,,1699
100020109,10000966,10006941,35,35,AF/IN,,,1673,BF/IN,,,1712
100020110,10000966,10008122,18,18,AF/IN,,,1673,BF/IN,,,1684
100020111,10000966,10008831,11,11,AF/IN,,,1673,BF/IN,,,1712
100020113,10000966,10010346,55,55,AF/IN,,,1673,BF/IN,,,1724
100020115,10000966,10010959,23,23,AF/IN,,,1673,BF/IN,,,1680
100020117,10000966,10011193,27,27,AF/IN,,,1673,BF/IN,,,1710
100020118,10000966,10011845,30,30,AF/IN,,,1673,BF/IN,,,1699
100020120,10000966,10012297,34,34,AF/IN,,,1691,BF/IN,,,1728
100020122,10000966,10012670,16,16,AF/IN,,,1688,BF/IN,,,1728
100020123,10000966,10013136,36,36,AF/IN,,,1673,BF/IN,,,1727
100020125,10000967,10006824,21,21,AF/IN,,,1472,BF/IN,,,1582
100020126,10000967,10012182,49,49,AF/IN,,,1566,BF/IN,,,1582
100020129,10000968,10006158,23,23,AF/IN,,,1614,BF/IN,,,1625
100020130,10000968,10006160,54,54,AF/IN,,,1606,BF/IN,,,1625
100020131,10000968,10006346,28,28,AF/IN,,,1550,BF/IN,,,1600
100020133,10000968,10007175,45,45,AF/IN,,,1573,BF/IN,,,1625
100020134,10000968,10008030,13,13,AF/IN,,,1550,BF/IN,,,1617
100020137,10000968,10008862,44,44,AF/IN,,,1611,BF/IN,,,1625
100020138,10000968,10009287,43,43,AF/IN,,,1580,BF/IN,,,1625
100020140,10000968,10011430,17,17,AF/IN,,,1552,BF/IN,,,1605
100020141,10000968,10011670,18,18,AF/IN,,,1600,BF/IN,,,1625
100020144,10000969,10001097,26,26,AF/IN,,,1605,BF/IN,,,1668
100020145,10000969,10001962,26,26,AF/IN,,,1605,BF/IN,,,1623
100020146,10000969,10003060,42,42,AF/IN,,,1626,BF/IN,,,1683
100020148,10000969,10004656,23,23,AF/IN,,,1628,BF/IN,,,1679
100020150,10000969,10005597,23,23,AF/IN,,,1616,BF/IN,,,1660
100020154,10000969,10008589,22,22,AF/IN,,,1605,BF/IN,,,1661
100020155,10000969,10008590,27,27,AF/IN,,,1605,BF/IN,,,1683
100020156,10000969,10009592,25,25,AF/IN,,,1605,BF/IN,,,1610
100020159,10000969,10010595,28,28,AF/IN,,,1605,BF/IN,,,1652
100020160,10000969,10012057,48,48,AF/IN,,,1642,BF/IN,,,1660
100020162,10000969,10012738,31,31,AF/IN,,,1659,BF/IN,,,1683
100020163,10000969,10012741,23,23,AF/IN,,,1653,BF/IN,,,1683
100020166,10000970,10004343,28,28,AF/IN,,,1519,BF/IN,,,1534
100020167,10000970,10005704,72,72,AF/IN,,,1447,BF/IN,,,1534
100020168,10000970,10007790,65,65,AF/IN,,,1424,BF/IN,,,1510
100020170,10000970,10012118,84,84,AF/IN,,,1457,BF/IN,,,1509
100020171,10000970,10012119,88,88,AF/IN,,,1491,BF/IN,,,1534
100020174,10000971,10001354,14,14,AF/IN,,,1699,BF/IN,,,1720
100020175,10000971,10001355,57,57,AF/IN,,,1699,BF/IN,,,1754
100020177,10000971,10001870,39,39,AF/IN,,,1699,BF/IN,,,1752
100020178,10000971,10001935,34,34,AF/IN,,,1699,BF/IN,,,1732
100020180,10000971,10002099,52,52,AF/IN,,,1699,BF/IN,,,1729
100020182,10000971,10002734,13,13,AF/IN,,,1699,BF/IN,,,1716
100020183,10000971,10003680,54,54,AF/IN,,,1699,BF/IN,,,1762
100020185,10000971,10005076,51,51,AF/IN,,,1699,BF/IN,,,1762
100020187,10000971,10005996,25,25,AF/IN,,,1699,BF/IN,,,1761
100020188,10000971,10006594,35,35,AF/IN,,,1699,BF/IN,,,1762
100020190,10000971,10006657,20,20,AF/IN,,,1699,BF/IN,,,1762
100020191,10000971,10007155,70,70,AF/IN,,,1699,BF/IN,,,1762
100020194,10000971,10008288,20,20,AF/IN,,,1699,BF/IN,,,1762
100020195,10000971,10008847,48,48,AF/IN,,,1699,BF/IN,,,1727
100020196,10000971,10009488,54,54,AF/IN,,,1699,BF/IN,,,1726
100020198,10000971,10012392,11,11,AF/IN,,,1699,BF/IN,,,1731
100020199,10000971,10012522,56,56,AF/IN,,,1699,BF/IN,,,1758
100020202,10000971,10013040,59,59,AF/IN,,,1699,BF/IN,,,1753
100020203,10000972,10001358,21,21,AF/IN,,,1590,BF/IN,,,1672
100020205,10000972,10003105,15,15,AF/IN,,,1617,BF/IN,,,1679
100020206,10000972,10003915,45,45,AF/IN,,,1681,BF/IN,,,1679
100020209,10000972,10004173,57,57,AF/IN,,,1599,BF/IN,,,1658
100020210,10000972,10004523,14,14,AF/IN,,,1569,BF/IN,,,1661
100020211,10000972,10004524,43,43,AF/IN,,,1624,BF/IN,,,1679
100020213,10000972,10007210,41,41,AF/IN,,,1630,BF/IN,,,1679
100020215,10000972,10008713,71,71,AF/IN,,,1618,BF/IN,,,1660
100020219,10000972,10010278,14,14,AF/IN,,,1663,BF/IN,,,1679
100020220,10000972,10011613,36,36,AF/IN,,,1571,BF/IN,,,1679
100020221,10000972,10013121,12,12,AF/IN,,,1622,BF/IN,,,1656
100020224,10000973,10001117,22,22,AF/IN,,,1689,BF/IN,,,1743
100020225,10000973,10001870,90,90,AF/IN,,,1692,BF/IN,,,1752
100020227,10000973,10002497,28,28,AF/IN,,,1689,BF/IN,,,1750
100020228,10000973,10002681,25,25,AF/IN,,,1689,BF/IN,,,1729
100020231,10000973,10004820,76,76,AF/IN,,,1689,BF/IN,,,1748
100020232,10000973,10005545,12,12,AF/IN,,,1689,BF/IN,,,1741
100020233,10000973,10005756,39,39,AF/IN,,,1689,BF/IN,,,1735
100020235,10000973,10006462,43,43,AF/IN,,,1689,BF/IN,,,1752
100020236,10000973,10006571,19,19,AF/IN,,,1689,BF/IN,,,1738
100020240,10000973,10007674,34,34,AF/IN,,,1689,BF/IN,,,1721
100020241,10000973,10009828,53,53,AF/IN,,,1689,BF/IN,,,1744
100020242,10000973,10009863,65,65,AF/IN,,,1689,BF/IN,,,1747
100020243,10000973,10010540,94,94,AF/IN,,,1689,BF/IN,,,1743
100020245,10000973,10010851,97,97,AF/IN,,,1693,BF/IN,,,1752
100020248,10000973,10011405,19,19,AF/IN,,,1696,BF/IN,,,1744
100020249,10000973,10011775,79,79,AF/IN,,,1689,BF/IN,,,1737
100020252,10000973,10012482,55,55,AF/IN,,,1689,BF/IN,,,1745
100020253,10000973,10012768,23,23,AF/IN,,,1689,BF/IN,,,1752
100020254,10000973,10012934,41,41,AF/IN,,,1689,BF/IN,,,1752
100020257,10000974,10010200,62,62,AF/IN,,,1676,BF/IN,,,1689
100020259,10000974,10011975,34,34,AF/IN,,,1676,BF/IN,,,1694
100020260,10000974,10013245,34,34,AF/IN,,,1690,BF/IN,,,1731
100020261,10000974,10013308,32,32,AF/IN,,,1676,BF/IN,,,1702
100020262,10000975,10001346,37,37,AF/IN,,,1503,BF/IN,,,1549
100020264,10000975,10001892,37,37,AF/IN,,,1485,BF/IN,,,1545
100020266,10000975,10004080,46,46,AF/IN,,,1504,BF/IN,,,1549
100020268,10000975,10006046,35,35,AF/IN,,,1497,BF/IN,,,1543
100020269,10000975,10007044,55,55,AF/IN,,,1537,BF/IN,,,1549
100020271,10000975,10008882,38,38,AF/IN,,,1500,BF/IN,,,1536
100020273,10000975,10012116,21,21,AF/IN,,,1537,BF/IN,,,1549
100020275,10000976,10001167,37,37,AF/IN,,,1682,BF/IN,,,1726
100020276,10000976,10001616,28,28,AF/IN,,,1689,BF/IN,,,1745
100020277,10000976,10001988,76,76,AF/IN,,,1682,BF/IN,,,1729
100020280,10000976,10003826,37,37,AF/IN,,,1699,BF/IN,,,1754
100020281,10000976,10004432,41,41,AF/IN,,,1685,BF/IN,,,1747
100020285,10000976,10005944,27,27,AF/IN,,,1685,BF/IN,,,1750
100020286,10000976,10006002,61,61,AF/IN,,,1682,BF/IN,,,1725
100020287,10000976,10006004,46,46,AF/IN,,,1682,BF/IN,,,1719
100020290,10000976,10007910,76,76,AF/IN,,,1700,BF/IN,,,1754
100020291,10000976,10008397,34,34,AF/IN,,,1689,BF/IN,,,1754
100020293,10000976,10009698,48,48,AF/IN,,,1682,BF/IN,,,1694
100020294,10000976,10009739,40,40,AF/IN,,,1699,BF/IN,,,1748
100020297,10000976,10010372,12,12,AF/IN,,,1682,BF/IN,,,1712
100020298,10000976,10010528,31,31,AF/IN,,,1682,BF/IN,,,1754
100020299,10000976,10010719,38,38,AF/IN,,,1697,BF/IN,,,1743
100020301,10000976,10011891,13,13,AF/IN,,,1700,BF/IN,,,1748
100020303,10000976,10012482,16,16,AF/IN,,,1682,BF/IN,,,1745
100020305,10000977,10001252,76,76,AF/IN,,,1593,BF/IN,,,1631
100020306,10000977,10004118,28,28,AF/IN,,,1593,BF/IN,,,1671
100020307,10000977,10004119,14,14,AF/IN,,,1593,BF/IN,,,1629
100020310,10000977,10008390,23,23,AF/IN,,,1625,BF/IN,,,1671
100020311,10000977,10008391,12,12,AF/IN,,,1635,BF/IN,,,1665
100020313,10000977,10009710,55,55,AF/IN,,,1593,BF/IN,,,1670
100020314,10000977,10011670,46,46,AF/IN,,,1600,BF/IN,,,1649
100020317,10000978,10001013,59,59,AF/IN,,,1513,BF/IN,,,1565
100020318,10000978,10001031,21,21,AF/IN,,,1513,BF/IN,,,1570
100020319,10000978,10001051,50,50,AF/IN,,,1518,BF/IN,,,1579
100020321,10000978,10001442,33,33,AF/IN,,,1513,BF/IN,,,1555
100020322,10000978,10001749,50,50,AF/IN,,,1513,BF/IN,,,1577
100020325,10000978,10002643,11,11,AF/IN,,,1520,BF/IN,,,1571
100020326,10000978,10002645,28,28,AF/IN,,,1530,BF/IN,,,1579
100020327,10000978,10002797,14,14,AF/IN,,,1569,BF/IN,,,1579
100020329,10000978,10003160,38,38,AF/IN,,,1532,BF/IN,,,1579
100020331,10000978,10003747,14,14,AF/IN,,,1532,BF/IN,,,1579
100020333,10000978,10004684,53,53,AF/IN,,,1513,BF/IN,,,1555
100020334,10000978,10004854,26,26,AF/IN,,,1513,BF/IN,,,1579
100020335,10000978,10004919,46,46,AF/IN,,,1517,BF/IN,,,1579
100020336,10000978,10004962,16,16,AF/IN,,,1521,BF/IN,,,1579
100020339,10000978,10006190,37,37,AF/IN,,,1513,BF/IN,,,1579
100020340,10000978,10006191,18,18,AF/IN,,,1564,BF/IN,,,1579
100020342,10000978,10006425,59,59,AF/IN,,,1513,BF/IN,,,1555
100020343,10000978,10006621,23,23,AF/IN,,,1522,BF/IN,,,1571
100020345,10000978,10007171,16,16,AF/IN,,,1513,BF/IN,,,1555
100020349,10000978,10008939,52,52,AF/IN,,,1516,BF/IN,,,1579
100020350,10000978,10009104,50,50,AF/IN,,,1513,BF/IN,,,1559
100020351,10000978,10009188,73,73,AF/IN,,,1524,BF/IN,,,1579
100020354,10000978,10010299,36,36,AF/IN,,,1513,BF/IN,,,1555
100020355,10000978,10010479,52,52,AF/IN,,,1513,BF/IN,,,1557
100022942,10001074,10003491,20,20,AF/IN,,,1627,BF/IN,,,1653
100022944,10001074,10005133,53,53,AF/IN,,,1633,BF/IN,,,1653
100022945,10001074,10011281,42,42,AF/IN,,,1628,BF/IN,,,1653
100022947,10001076,10001081,50,50,AF/IN,,,1660,BF/IN,,,1663
100022948,10001076,10003894,17,17,AF/IN,,,1643,BF/IN,,,1681
100022950,10001076,10012907,51,51,AF/IN,,,1650,BF/IN,,,1678
100022952,10001077,10002827,11,11,AF/IN,,,1615,BF/IN,,,1662
100022953,10001077,10003026,67,67,AF/IN,,,1615,BF/IN,,,1691
100022956,10001077,10004419,51,51,AF/IN,,,1644,BF/IN,,,1691
100022958,10001077,10005244,37,37,AF/IN,,,1618,BF/IN,,,1691
100022959,10001077,10005312,28,28,AF/IN,,,1615,BF/IN,,,1661
100022961,10001077,10005544,49,49,AF/IN,,,1664,BF/IN,,,1691
100022963,10001077,10005550,28,28,AF/IN,,,1661,BF/IN,,,1691
100022964,10001077,10005681,22,22,AF/IN,,,1615,BF/IN,,,1668
100022966,10001077,10007340,24,24,AF/IN,,,1615,BF/IN,,,1682
100022967,10001077,10007464,26,26,AF/IN,,,1615,BF/IN,,,1661
100022969,10001077,10008048,46,46,AF/IN,,,1621,BF/IN,,,1678
100022970,10001077,10008067,22,22,AF/IN,,,1615,BF/IN,,,1674
100020357,10000978,10010660,13,13,AF/IN,,,1513,BF/IN,,,1554
100020358,10000978,10010661,56,56,AF/IN,,,1517,BF/IN,,,1579
100020359,10000978,10010701,54,54,AF/IN,,,1513,BF/IN,,,1579
100020362,10000978,10011985,27,27,AF/IN,,,1580,BF/IN,,,1579
100020363,10000978,10011986,22,22,AF/IN,,,1513,BF/IN,,,1579
100020365,10000978,10012122,67,67,AF/IN,,,1516,BF/IN,,,1558
100020366,10000978,10012175,50,50,AF/IN,,,1513,BF/IN,,,1579
100022941,10001074,10003228,24,24,AF/IN,,,1650,BF/IN,,,1653
100022975,10001077,10008800,41,41,AF/IN,,,1622,BF/IN,,,1691
100022977,10001077,10009338,15,15,AF/IN,,,1632,BF/IN,,,1691
100022978,10001077,10009386,13,13,AF/IN,,,1641,BF/IN,,,1691
100022981,10001077,10010420,67,67,AF/IN,,,1615,BF/IN,,,1683
100022982,10001077,10010919,20,20,AF/IN,,,1633,BF/IN,,,1691
100022983,10001077,10011670,57,57,AF/IN,,,1615,BF/IN,,,1649
100022986,10001077,10011690,65,65,AF/IN,,,1662,BF/IN,,,1691
100022988,10001077,10011822,56,56,AF/IN,,,1624,BF/IN,,,1678
100022991,10001078,10004168,42,42,AF/IN,,,1651,BF/IN,,,1686
100022992,10001078,10007690,53,53,AF/IN,,,1657,BF/IN,,,1710
100022993,10001078,10008915,53,53,AF/IN,,,1651,BF/IN,,,1710
100022994,10001078,10011690,68,68,AF/IN,,,1662,BF/IN,,,1694
100022996,10001078,10012413,53,53,AF/IN,,,1657,BF/IN,,,1710
100022997,10001078,10012460,42,42,AF/IN,,,1651,BF/IN,,,1687
100022999,10001078,10013308,50,50,AF/IN,,,1651,BF/IN,,,1702
100023000,10001079,10005543,22,22,AF/IN,,,1624,BF/IN,,,1680
100023002,10001079,10005550,77,77,AF/IN,,,1661,BF/IN,,,1680
100023003,10001079,10005872,16,16,AF/IN,,,1620,BF/IN,,,1661
100023005,10001079,10008052,39,39,AF/IN,,,1670,BF/IN,,,1680
100023007,10001079,10012090,50,50,AF/IN,,,1658,BF/IN,,,1680
100023008,10001079,10012463,17,17,AF/IN,,,1620,BF/IN,,,1668
100023010,10001080,10001287,62,62,AF/IN,,,1622,BF/IN,,,1678
100023011,10001080,10001288,13,13,AF/IN,,,1675,BF/IN,,,1678
100023014,10001080,10001675,12,12,AF/IN,,,1608,BF/IN,,,1659
100023016,10001080,10001933,18,18,AF/IN,,,1608,BF/IN,,,1666
100023018,10001080,10002180,26,26,AF/IN,,,1608,BF/IN,,,1678
100023019,10001080,10002384,39,39,AF/IN,,,1608,BF/IN,,,1665
100023021,10001080,10003105,60,60,AF/IN,,,1617,BF/IN,,,1678
100023022,10001080,10003173,34,34,AF/IN,,,1608,BF/IN,,,1678
100023024,10001080,10004086,15,15,AF/IN,,,1608,BF/IN,,,1677
100023025,10001080,10004101,45,45,AF/IN,,,1612,BF/IN,,,1671
100023027,10001080,10005387,43,43,AF/IN,,,1613,BF/IN,,,1668
100023029,10001080,10005913,47,47,AF/IN,,,1642,BF/IN,,,1678
100023030,10001080,10005932,28,28,AF/IN,,,1670,BF/IN,,,1678
100023032,10001080,10006549,43,43,AF/IN,,,1645,BF/IN,,,1678
100023035,10001080,10007100,42,42,AF/IN,,,1619,BF/IN,,,1678
100036887,10001798,10012724,13,13,AF/IN,,,1578,BF/IN,,,1644
100023040,10001080,10008432,41,41,AF/IN,,,1608,BF/IN,,,1650
100023042,10001080,10008777,42,42,AF/IN,,,1627,BF/IN,,,1678
100023043,10001080,10008809,28,28,AF/IN,,,1608,BF/IN,,,1630
100023045,10001080,10009423,21,21,AF/IN,,,1632,BF/IN,,,1678
100023047,10001080,10009549,51,51,AF/IN,,,1633,BF/IN,,,1678
100023048,10001080,10009626,12,12,AF/IN,,,1623,BF/IN,,,1678
100023055,10001080,10011671,61,61,AF/IN,,,1630,BF/IN,,,1678
100023056,10001080,10011683,19,19,AF/IN,,,1633,BF/IN,,,1678
100023057,10001080,10011690,51,51,AF/IN,,,1662,BF/IN,,,1678
100023058,10001080,10011848,13,13,AF/IN,,,1636,BF/IN,,,1678
100023059,10001080,10011939,30,30,AF/IN,,,1616,BF/IN,,,1668
100023061,10001080,10012762,31,31,AF/IN,,,1609,BF/IN,,,1678
100023062,10001080,10012853,41,41,AF/IN,,,1614,BF/IN,,,1678
100023064,10001080,10012876,42,42,AF/IN,,,1622,BF/IN,,,1678
100023065,10001080,10012887,57,57,AF/IN,,,1614,BF/IN,,,1672
100023067,10001080,10013125,11,11,AF/IN,,,1618,BF/IN,,,1671
100023068,10001080,10013308,51,51,AF/IN,,,1650,BF/IN,,,1678
100023070,10001081,10003897,14,14,AF/IN,,,1660,BF/IN,,,1663
100023072,10001082,10001419,43,43,AF/IN,,,1627,BF/IN,,,1681
100023073,10001082,10001623,45,45,AF/IN,,,1620,BF/IN,,,1681
100023075,10001082,10008205,36,36,AF/IN,,,1620,BF/IN,,,1681
100023076,10001082,10009112,42,42,AF/IN,,,1619,BF/IN,,,1677
100023078,10001082,10010636,45,45,AF/IN,,,1647,BF/IN,,,1681
100023079,10001082,10010932,39,39,AF/IN,,,1640,BF/IN,,,1681
100023081,10001082,10012466,45,45,AF/IN,,,1616,BF/IN,,,1681
100023083,10001083,10001852,48,48,AF/IN,,,1667,BF/IN,,,1695
100023084,10001083,10002293,19,19,AF/IN,,,1667,BF/IN,,,1720
100023086,10001083,10002454,48,48,AF/IN,,,1667,BF/IN,,,1700
100023087,10001083,10003416,65,65,AF/IN,,,1696,BF/IN,,,1731
100023089,10001083,10004813,21,21,AF/IN,,,1673,BF/IN,,,1724
100023090,10001083,10004814,52,52,AF/IN,,,1682,BF/IN,,,1731
100023092,10001083,10006382,51,51,AF/IN,,,1667,BF/IN,,,1696
100023094,10001083,10010591,30,30,AF/IN,,,1694,BF/IN,,,1731
100023095,10001083,10010973,50,50,AF/IN,,,1667,BF/IN,,,1721
100023097,10001083,10011389,48,48,AF/IN,,,1667,BF/IN,,,1713
100023100,10001083,10013109,21,21,AF/IN,,,1667,BF/IN,,,1728
100036890,10001799,10003060,17,17,AF/IN,,,1626,BF/IN,,,1648
100023105,10001084,10002977,16,16,AF/IN,,,1489,BF/IN,,,1556
100023107,10001084,10003062,16,16,AF/IN,,,1540,BF/IN,,,1558
100023108,10001084,10004521,45,45,AF/IN,,,1496,BF/IN,,,1538
100023110,10001084,10004787,50,50,AF/IN,,,1471,BF/IN,,,1558
100023112,10001084,10005504,45,45,AF/IN,,,1485,BF/IN,,,1536
100023113,10001084,10005979,48,48,AF/IN,,,1448,BF/IN,,,1539
100023115,10001084,10007389,50,50,AF/IN,,,1520,BF/IN,,,1558
100023151,10001088,10005823,45,45,AF/IN,,,1569,BF/IN,,,1624
100023152,10001088,10008929,39,39,AF/IN,,,1560,BF/IN,,,1584
100023153,10001088,10009576,11,11,AF/IN,,,1560,BF/IN,,,1602
100023154,10001088,10009610,28,28,AF/IN,,,1560,BF/IN,,,1613
100023155,10001088,10010512,50,50,AF/IN,,,1560,BF/IN,,,1624
100023156,10001088,10011297,14,14,AF/IN,,,1560,BF/IN,,,1624
100023157,10001088,10011298,19,19,AF/IN,,,1560,BF/IN,,,1624
100023159,10001088,10011791,20,20,AF/IN,,,1560,BF/IN,,,1585
100023160,10001088,10012277,23,23,AF/IN,,,1560,BF/IN,,,1587
100023162,10001089,10001282,35,35,AF/IN,,,1617,BF/IN,,,1667
100023163,10001089,10001482,28,28,AF/IN,,,1617,BF/IN,,,1654
100023165,10001089,10001796,46,46,AF/IN,,,1645,BF/IN,,,1646
100036893,10001799,10006312,15,15,AF/IN,,,1587,BF/IN,,,1648
100023169,10001089,10002153,21,21,AF/IN,,,1617,BF/IN,,,1643
100023172,10001089,10002919,51,51,AF/IN,,,1618,BF/IN,,,1667
100023173,10001089,10003058,26,26,AF/IN,,,1617,BF/IN,,,1658
100023175,10001089,10003421,30,30,AF/IN,,,1617,BF/IN,,,1669
100023179,10001089,10003790,20,20,AF/IN,,,1617,BF/IN,,,1662
100023180,10001089,10004044,27,27,AF/IN,,,1617,BF/IN,,,1663
100023181,10001089,10004045,27,27,AF/IN,,,1617,BF/IN,,,1679
100023182,10001089,10004046,28,28,AF/IN,,,1620,BF/IN,,,1679
100023183,10001089,10004101,20,20,AF/IN,,,1617,BF/IN,,,1671
100023184,10001089,10004102,12,12,AF/IN,,,1655,BF/IN,,,1679
100023186,10001089,10004267,20,20,AF/IN,,,1621,BF/IN,,,1679
100023188,10001089,10004269,14,14,AF/IN,,,1648,BF/IN,,,1679
100023193,10001089,10005844,13,13,AF/IN,,,1617,BF/IN,,,1628
100023194,10001089,10005858,48,48,AF/IN,,,1617,BF/IN,,,1674
100023195,10001089,10005897,62,62,AF/IN,,,1617,BF/IN,,,1662
100023196,10001089,10006247,28,28,AF/IN,,,1624,BF/IN,,,1679
100023206,10001089,10007193,28,28,AF/IN,,,1617,BF/IN,,,1645
100023207,10001089,10007430,40,40,AF/IN,,,1617,BF/IN,,,1679
100023208,10001089,10007517,41,41,AF/IN,,,1617,BF/IN,,,1679
100023209,10001089,10007533,45,45,AF/IN,,,1617,BF/IN,,,1679
100023211,10001089,10008467,17,17,AF/IN,,,1617,BF/IN,,,1661
100023213,10001089,10008521,36,36,AF/IN,,,1656,BF/IN,,,1679
100023214,10001089,10008599,61,61,AF/IN,,,1629,BF/IN,,,1679
100023221,10001089,10010919,31,31,AF/IN,,,1633,BF/IN,,,1679
100023222,10001089,10010979,73,73,AF/IN,,,1617,BF/IN,,,1677
